Quebra;Quebra2;C�digo;Descri��o;Quantidade;Faturamento;Pre�o m�dio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participa��o;Acumulado;Classifica��o;ICMS ST;Fecop ST
"";;00000000003801;NEGRESCO PROFISSIONAL 1KG TOPPING BISCOITO MOIDO;13,000;518,70;39,90;408,20;0,00;0,00;110,50;21,30;27,07;0,00;2,20;;;
"";;00000000005516;PO DESCOLORANTE MARCIA CAMOMILA 20G;13,000;51,87;3,99;43,81;0,00;0,00;8,06;15,54;18,40;0,00;2,20;;;
"";;00000000005745;GELATINA SABOR ABACAXI TECNUTRI 12G;13,000;25,87;1,99;15,08;0,00;0,00;10,79;41,71;71,55;0,00;2,21;;;
"";;00000000002888;GRANULADO COLORIDO MAVALERIO 101KG MIL CORES;13,000;259,47;19,96;206,70;0,00;0,00;52,77;20,34;25,53;0,00;2,21;;;
"";;00000000001342;AMORA FINI 15G;13,000;12,87;0,99;9,36;0,00;0,00;3,51;27,27;37,50;0,00;2,22;;;
"";;00000000000558;LEITE CONDENSADO ZERO LACTOSE MO�A 395G;13,000;121,34;9,33;113,23;0,00;0,00;8,11;6,68;7,16;0,00;2,22;;;
"";;00000000001164;ALHO FRITO 500G PIONEIRO;13,000;401,70;30,90;364,00;0,00;0,00;37,70;9,39;10,36;0,00;2,23;;;
"";;00000000002840;G34 P UNIDADE;13,000;45,50;3,50;31,20;0,00;0,00;14,30;31,43;45,83;0,00;2,23;;;
"";;00000000005511;DESODORANTE HERBISSIMO LAVANDA 55G;13,000;64,87;4,99;54,58;0,00;0,00;10,29;15,86;18,85;0,00;2,23;;;
"";;00000000004363;COLHER REFEI�AO MASTER REFOR�ADA BRANCA PRAFESTA C/50;13,000;116,87;8,99;84,50;0,00;0,00;32,37;27,70;38,31;0,00;2,24;;;
"";;00000000006023;CREME CROCANTE OVOMALTINE 100G;13,000;163,67;12,59;136,37;0,00;0,00;27,30;16,68;20,02;0,00;2,24;;;
"";;00000000001200;CANELA EM CASCA 18G PIONEIRO;13,000;45,37;3,49;36,40;0,00;0,00;8,97;19,77;24,64;0,00;2,25;;;
"";;00000000004433;FITA ADESIVA 48X100M;13,000;102,57;7,89;75,40;0,00;0,00;27,17;26,49;36,03;0,00;2,25;;;
"";;00000000005956;BARRA DE CHOCOLATE HERSHEYS MEIO AMARGO OVOMALTINE 75G;13,000;87,11;6,70;72,54;0,00;0,00;14,57;16,73;20,09;0,00;2,25;;;
"";;00000000001603;TAMPA TM 82 MARATA BR;13,000;84,50;6,50;66,95;0,00;0,00;17,55;20,77;26,21;0,00;2,26;;;
"";;00000000001415;BASE P/ DOCE VERDE BEBE EMPORIO BOX 35MM;13,000;25,87;1,99;16,25;0,00;0,00;9,62;37,19;59,20;0,00;2,26;;;
"";;00000000000495;PREPARO DE MORANGO 104KG NOVA POLPA;13,000;427,70;32,90;362,83;0,00;0,00;64,87;15,17;17,88;0,00;2,27;;;
"";;00000000004478;MOSTARDA FUGINI SACHE 144 UND;13,000;219,70;16,90;193,70;0,00;0,00;26,00;11,83;13,42;0,00;2,27;;;
"";;00000000005770;KETCHUP HEMMER ZERO 310G;13,000;117,46;9,04;104,17;0,00;0,00;13,29;11,31;12,76;0,00;2,28;;;
"";;00000000004503;REFRESCO TANGERINA MID 20G;13,000;12,87;0,99;9,75;0,00;0,00;3,12;24,24;32,00;0,00;2,28;;;
"";;00000000002090;MARCA TEXTO VERDE BRW;13,000;23,27;1,79;16,77;0,00;0,00;6,50;27,93;38,76;0,00;2,28;;;
"";;00000000003362;ROLINHO DE ACETATO 13X400 PORTO FORMAS;13,000;110,37;8,49;69,42;0,00;0,00;40,95;37,10;58,99;0,00;2,29;;;
"";;00000000004589;SABONETE PROTEX CARVAO 85G;13,000;38,84;2,99;28,99;0,00;0,00;9,85;25,36;33,98;0,00;2,29;;;
"";;00000000005942;SABAO EM PO ALIADO FLORES 400G;13,000;19,50;1,50;15,08;0,00;0,00;4,42;22,67;29,31;0,00;2,30;;;
"";;00000000001875;BEIJINHO MELKEN 970G;13,000;324,87;24,99;273,39;0,00;0,00;51,48;15,85;18,83;0,00;2,30;;;
"";;00000000000010;MORTADELA TUBULAR KG;13,825;138,13;9,99;92,53;0,00;0,00;45,60;33,01;49,28;0,00;2,31;;;
"";;00000000005617;LUVA NITRILICA PRETA TAM. G BOMPACK C/100 SEM PO;14,000;391,86;27,99;343,00;0,00;0,00;48,86;12,47;14,24;0,00;2,31;;;
"";;00000000001142;ALHO AMASSADO TEMPERO DA CASA 200G;14,000;69,86;4,99;51,80;0,00;0,00;18,06;25,85;34,86;0,00;2,31;;;
"";;00000000005469;FARINHA DE CASTANHA TORRADA AMAZON 1KG;14,000;293,86;20,99;252,00;0,00;0,00;41,86;14,24;16,61;0,00;2,32;;;
"";;00000000003086;CREAM CHEESE SABOR E VIDA 200G TRADICIONAL;14,000;170,21;12,16;129,22;0,00;0,00;40,99;24,08;31,72;0,00;2,32;;;
"";;00000000003111;CARAMELO ORIGINAL SABOR LEITE 660G;14,000;210,78;15,06;194,88;0,00;0,00;15,90;7,54;8,16;0,00;2,33;;;
"";;00000000002642;SACO DE CHURROS;14,000;54,66;3,90;46,06;0,00;0,00;8,60;15,73;18,67;0,00;2,33;;;
"";;00000000002586;GUARANA EM PO 98G PIONEIRO;14,000;96,46;6,89;74,20;0,00;0,00;22,26;23,08;30,00;0,00;2,34;;;
"";;00000000002581;FERMENTO SECO INST MAGEST 500G;14,000;208,60;14,90;180,60;0,00;0,00;28,00;13,42;15,50;0,00;2,34;;;
"";;00000000005027;CREME DENTAL EVEN FLUOR ANTICARIES 70G;14,000;34,86;2,49;22,40;0,00;0,00;12,46;35,74;55,63;0,00;2,35;;;
"";;00000000001161;LOURO FOLHAS PIONEIRO 100G;14,000;126,45;9,03;109,20;0,00;0,00;17,25;13,64;15,80;0,00;2,35;;;
"";;00000000001167;BOLDO CHILENO 18G PIONEIRO;14,000;39,06;2,79;33,60;0,00;0,00;5,46;13,98;16,25;0,00;2,36;;;
"";;00000000005432;GRANULADO FLOCOS MACIOS DONA JURA DECORA 500G;14,000;209,60;14,97;166,32;0,00;0,00;43,28;20,65;26,02;0,00;2,36;;;
"";;00000000005416;PAPEL TOALHA DREAMS 700 FOLHAS;14,000;139,86;9,99;113,20;0,00;0,00;26,66;19,06;23,55;0,00;2,36;;;
"";;00000000000834;REFRIGERANTE SPRITE 2L;14,000;112,86;8,06;81,78;0,00;0,00;31,08;27,54;38,00;0,00;2,37;;;
"";;00000000004962;TINTA MAXTON CASTANHO CLARO 5.0 50G;14,000;114,90;8,21;112,00;0,00;0,00;2,90;2,52;2,59;0,00;2,37;;;
"";;00000000003658;BISNAGA RECHEIO FORNEAVEL LEITINHO 101KG ALISPEC;14,000;460,60;32,90;401,10;0,00;0,00;59,50;12,92;14,83;0,00;2,38;;;
"";;00000000003781;SACO DIN DIN 7X30 SEGPLAST C/1000;14,000;230,86;16,49;182,00;0,00;0,00;48,86;21,16;26,85;0,00;2,38;;;
"";;00000000005397;CEREAL BALL BIG MESCLADO CROCANTE DECORA CACAU FOODS 500G;14,000;292,60;20,90;219,52;0,00;0,00;73,08;24,98;33,29;0,00;2,39;;;
"";;00000000006059;DOCE PASTOSO DE LEITE TRIANGULO 800G;14,000;195,86;13,99;176,92;0,00;0,00;18,94;9,67;10,71;0,00;2,39;;;
"";;00000000006061;LEITE CONDENSADO SEMIDESNATADO TRIANGULO BAG 25KG;14,000;516,60;36,90;468,16;0,00;0,00;48,44;9,38;10,35;0,00;2,40;;;
"";;00000000002277;GLITTER PISCA FLEX FEST 5G;14,000;124,60;8,90;96,74;0,00;0,00;27,86;22,36;28,80;0,00;2,40;;;
"";;00000000006083;FARDO SALGADINHO KERO MAIS GALINHA CAIPIRA 12G C/10;14,000;55,86;3,99;40,60;0,00;0,00;15,26;27,32;37,59;0,00;2,40;;;
"";;00000000005585;PRENDEDOR DE ROUPAS 4 ESTACOES C/12;14,000;25,86;1,85;17,78;0,00;0,00;8,08;31,25;45,44;0,00;2,41;;;
"";;00000000004042;AMACIANTE DE CARNE C/ TEMPERO KITANO 1KG;14,000;363,86;25,99;295,15;0,00;0,00;68,71;18,88;23,28;0,00;2,41;;;
"";;00000000004073;MISTURA PARA BOLO CENOURA BRANDINI 400G;14,000;76,87;5,49;57,96;0,00;0,00;18,91;24,60;32,63;0,00;2,42;;;
"";;00000000004144;FORMA DE CUPCAKE VERMELHO PLAC  C/45;14,000;97,86;6,99;77,28;0,00;0,00;20,58;21,03;26,63;0,00;2,42;;;
"";;00000000005909;BANANADA AYE COM AMEIXA 250G;14,000;181,86;12,99;154,00;0,00;0,00;27,86;15,32;18,09;0,00;2,43;;;
"";;00000000006132;MORANGO CONGELADO EASYCHEF 1KG;14,000;237,86;16,99;193,06;0,00;0,00;44,80;18,83;23,21;0,00;2,43;;;
"";;00000000005725;PATE DE ATUM GOMES DA COSTA SACHE 170G;14,000;111,86;7,99;97,02;0,00;0,00;14,84;13,27;15,30;0,00;2,44;;;
"";;00000000006141;MASCARA CIRURGICA DESCARTAVEL BRANCA  VABENE C/50;14,000;120,26;8,59;86,80;0,00;0,00;33,46;27,82;38,55;0,00;2,44;;;
"";;00000000001971;MARSHMALLOWS TOR�AO FINI 200G;14,000;143,88;10,28;106,26;0,00;0,00;37,62;26,15;35,40;0,00;2,45;;;
"";;00000000005638;ACUCAR IMPALPAVEL MARIZA 1010KG;14,000;153,86;10,99;113,12;0,00;0,00;40,74;26,48;36,01;0,00;2,45;;;
"";;00000000004496;FORMA EMPADA MELLO PEQUENA 50ML C/ 100 UND;14,000;153,31;10,95;119,00;0,00;0,00;34,31;22,38;28,83;0,00;2,45;;;
"";;00000000001357;MEL ABELHA PURO MEL 305G;14,000;180,60;12,90;140,00;0,00;0,00;40,60;22,48;29,00;0,00;2,46;;;
"";;00000000000426;MASSA PARA BOLO LARANJA DONA BENTA 450G;14,000;97,86;6,99;76,72;0,00;0,00;21,14;21,60;27,55;0,00;2,46;;;
"";;00000000001911;SABONETE ALBANY SPORT 85G;14,000;30,66;2,19;20,01;0,00;0,00;10,65;34,74;53,22;0,00;2,47;;;
"";;00000000001889;CEREAL BALL MINI BRANCO DECORA CACAU FOODS 300G;14,000;181,86;12,99;142,52;0,00;0,00;39,34;21,63;27,60;0,00;2,47;;;
"";;00000000001856;CALDO DELICIAS DO MAR KNOR 101KG;14,000;318,50;22,75;245,56;0,00;0,00;72,94;22,90;29,70;0,00;2,48;;;
"";;00000000001844;BISCOITO TUB-IN TRUFAS 48G;14,000;32,06;2,29;30,10;0,00;0,00;1,96;6,11;6,51;0,00;2,48;;;
"";;00000000005227;SABONETE EVEN SUAVE KARITE 85G;14,000;27,86;1,99;19,88;0,00;0,00;7,98;28,64;40,14;0,00;2,49;;;
"";;00000000004773;AMIDO DE MILHO TECNUTRI SACHE 1KG;14,000;139,86;9,99;92,96;0,00;0,00;46,90;33,53;50,45;0,00;2,49;;;
"";;00000000005893;PAO DE FORMA TRADICIONAL PLUSVITA 480G;14,000;125,86;8,99;110,60;0,00;0,00;15,26;12,12;13,80;0,00;2,50;;;
"";;00000000004861;ARROZ POPULAR PARBOILIZADO 1KG;14,000;72,36;5,17;70,00;0,00;0,00;2,36;3,26;3,37;0,00;2,50;;;
"";;00000000005849;QUENTINHA ALUMINIO B08 BOREDA C/100;14,000;558,60;39,90;455,00;0,00;0,00;103,60;18,55;22,77;0,00;2,50;;;
"";;00000000001718;PROTEINA DE SOJA TEXTURIZADA 400G REALEZA;14,000;82,60;5,90;66,50;0,00;0,00;16,10;19,49;24,21;0,00;2,51;;;
"";;00000000001494;BOLINHA DE PEIXE C/24 GOMES ALIMENTOS 430G;14,000;195,86;13,99;154,00;0,00;0,00;41,86;21,37;27,18;0,00;2,51;;;
"";;00000000005795;MINI TUBES MORANGO AZEDINHOS FINI 15G;14,000;13,38;0,96;11,62;0,00;0,00;1,76;13,15;15,15;0,00;2,52;;;
"";;00000000005853;TOTAL SABOR LIMAO 2L;14,000;55,86;3,99;51,38;0,00;0,00;4,48;8,02;8,72;0,00;2,52;;;
"";;00000000002890;GORDURA VEGETAL DIPALMA 14KG;14,000;2518,60;179,90;2380,00;0,00;0,00;138,60;5,50;5,82;0,00;2,53;;;
"";;00000000002903;SAL MOIDO GLOBO TERRA 1KG;14,000;11,06;0,79;8,26;0,00;0,00;2,80;25,32;33,90;0,00;2,53;;;
"";;00000000002939;DETERGENTE MINUANO NEUTRO 500ML;14,000;32,06;2,29;25,02;0,00;0,00;7,04;21,96;28,14;0,00;2,54;;;
"";;00000000002962;LAVA ROUPAS EM PO MINUANO MAXIMA LIMPEZA AZUL 400G;14,000;62,86;4,49;47,46;0,00;0,00;15,40;24,50;32,45;0,00;2,54;;;
"";;00000000000031;KIWI KG;14,995;598,32;39,90;314,89;0,00;0,00;283,42;47,37;90,01;0,00;2,55;;;
"";;00000000000243;BARRA TRIO MORANGO C/CHOCOLATE 20G;15,000;29,85;1,99;276,75;0,00;0,00;-246,90;-827,14;-89,21;0,00;2,55;;;
"";;00000000004239;BASE P/ DOCE ACETATO EMPORIO BOX 35MM;15,000;74,85;4,99;64,50;0,00;0,00;10,35;13,83;16,05;0,00;2,55;;;
"";;00000000000899;CREME DENTAL COLGATE TRIPLA A�AO 90G;15,000;90,24;6,02;72,15;0,00;0,00;18,09;20,05;25,07;0,00;2,56;;;
"";;00000000002296;CHOCOLATE EM PO MELKEN 50% CACAU 200G;15,000;284,85;18,99;236,70;0,00;0,00;48,15;16,90;20,34;0,00;2,56;;;
"";;00000000005983;SABONETE FRANCIS INTENSO ERVA DOCE85G;15,000;28,78;1,92;24,15;0,00;0,00;4,63;16,09;19,17;0,00;2,57;;;
"";;00000000004762;GELEIA DE MORANGO MARIZA 270G;15,000;179,28;11,95;135,60;0,00;0,00;43,68;24,36;32,21;0,00;2,57;;;
"";;00000000005673;NESCAFE MATINAL SUAVE SACHE 40G;15,000;97,35;6,49;74,44;0,00;0,00;22,91;23,53;30,78;0,00;2,58;;;
"";;00000000000266;PO PARA DECORACAO AZUL ROYAL FLEX FEST 3G;15,000;127,35;8,49;103,65;0,00;0,00;23,70;18,61;22,87;0,00;2,58;;;
"";;00000000003814;FINI AROS AZEDINHOS 90G MORANGO;15,000;89,85;5,99;72,93;0,00;0,00;16,92;18,83;23,20;0,00;2,59;;;
"";;00000000003394;IOGURTE MORANGO DESNATADO BETANIA 900G;15,000;144,86;9,66;122,25;0,00;0,00;22,61;15,61;18,49;0,00;2,59;;;
"";;00000000003397;FARINHA DE ROSCA YOKI 4KG;15,000;769,50;51,30;599,85;0,00;0,00;169,65;22,05;28,28;0,00;2,60;;;
"";;00000000002862;CAIXA DE PIZZA K30;15,000;367,35;24,49;300,00;0,00;0,00;67,35;18,33;22,45;0,00;2,60;;;
"";;00000000006082;FARDO SALGADINHO KERO MAIS CEBOLA 12G C/10;15,000;59,85;3,99;43,50;0,00;0,00;16,35;27,32;37,59;0,00;2,61;;;
"";;00000000000574;ARROZ MUCILON 180G;15,000;75,18;5,01;67,50;0,00;0,00;7,68;10,22;11,38;0,00;2,61;;;
"";;00000000002778;FORMINHA BRANCA N4 PLAC C/ 100 UND;15,000;38,55;2,57;31,35;0,00;0,00;7,20;18,68;22,97;0,00;2,62;;;
"";;00000000003324;RAPADURA NATURAL ENGENHO BARI 120G;15,000;26,85;1,79;21,00;0,00;0,00;5,85;21,79;27,86;0,00;2,62;;;
"";;00000000003690;FITA ADESIVA DUREX 12X40M EUROCEL;15,000;28,50;1,90;19,20;0,00;0,00;9,30;32,63;48,44;0,00;2,63;;;
"";;00000000002498;PEPINOS EM CONSERVA FORNELLO 300G;15,000;298,50;19,90;246,30;0,00;0,00;52,20;17,49;21,19;0,00;2,63;;;
"";;00000000003541;BARRA DE CHOCOLATE AIR AO LEITE AERADO HERSHEYS 85G;15,000;97,35;6,49;85,65;0,00;0,00;11,70;12,02;13,66;0,00;2,64;;;
"";;00000000005474;GRANOLA TRADICIONAL AMAZON 1KG;15,000;200,85;13,39;165,00;0,00;0,00;35,85;17,85;21,73;0,00;2,64;;;
"";;00000000001413;BASE P/ DOCE ROSA FIDJI EMPORIO BOX 35MM;15,000;29,85;1,99;22,50;0,00;0,00;7,35;24,62;32,67;0,00;2,65;;;
"";;00000000003934;SACO DE PASTEL MINI 40X15;15,000;37,35;2,49;25,80;0,00;0,00;11,55;30,92;44,77;0,00;2,65;;;
"";;00000000000874;LAVA ROUPAS ARIEL CORES RADIANTES 700ML;15,000;179,85;11,99;148,95;0,00;0,00;30,90;17,18;20,75;0,00;2,66;;;
"";;00000000003706;LUVA DE VINIL TAM. M TALGE COM PO;15,000;239,85;15,99;210,00;0,00;0,00;29,85;12,45;14,21;0,00;2,66;;;
"";;00000000001463;VELA TOP VULCAO VERDE;15,000;59,70;3,98;39,30;0,00;0,00;20,40;34,17;51,91;0,00;2,67;;;
"";;00000000000231;BANDEJA LAMINADA N� 06;15,000;44,85;2,99;36,00;0,00;0,00;8,85;19,73;24,58;0,00;2,67;;;
"";;00000000006125;ESCOVA DENTAL COLGATE CLASSIC CLEAN;15,000;78,70;5,25;52,65;0,00;0,00;26,05;33,10;49,48;0,00;2,68;;;
"";;00000000005836;PAPEL ALUMINIO 45X75 VABENE;15,000;89,85;5,99;0,00;0,00;0,00;89,85;100,00;0,00;0,00;2,68;;;
"";;00000000000638;RAP 10 TRADICIONAL 297G;15,000;181,83;12,12;148,65;0,00;0,00;33,18;18,25;22,32;0,00;2,69;;;
"";;00000000001966;BANANAS FINI 90G;15,000;90,24;6,02;72,86;0,00;0,00;17,38;19,26;23,85;0,00;2,69;;;
"";;00000000004897;PROTETOR DIARIO CLIN OFF C/15 SUAVE;15,000;60,11;4,01;45,00;0,00;0,00;15,11;25,14;33,58;0,00;2,70;;;
"";;00000000004197;MACARRAO AVE MARIA SEMOLA BRANDINI 500G;15,000;67,64;4,51;62,49;0,00;0,00;5,15;7,61;8,24;0,00;2,70;;;
"";;00000000000455;ESSENCIA BAUNILHA 960ML ARCOLOR;15,000;208,83;13,92;161,70;0,00;0,00;47,13;22,57;29,15;0,00;2,71;;;
"";;00000000006197;MAIONESE VIGOR 280KG;15,000;489,50;32,63;380,70;0,00;0,00;108,80;22,23;28,58;0,00;2,71;;;
"";;00000000001636;POTE DE MOLHO C/20;15,000;67,35;4,49;51,75;0,00;0,00;15,60;23,16;30,14;0,00;2,71;;;
"";;00000000001935;LAMPADA PERA LED 9W AVANT;15,000;44,85;2,99;32,25;0,00;0,00;12,60;28,09;39,07;0,00;2,72;;;
"";;00000000003870;MULTIUSO UAU LIMPA BRILHO INOX 500ML;15,000;74,85;4,99;61,20;0,00;0,00;13,65;18,24;22,30;0,00;2,72;;;
"";;00000000003649;CACHA�A YPIOCA OURO 965ML;15,000;314,85;20,99;244,35;0,00;0,00;70,50;22,39;28,85;0,00;2,73;;;
"";;00000000003868;LIMPADOR PERFUMADO UAU NATUREZA E HARMONIA 500ML;15,000;86,25;5,75;66,90;0,00;0,00;19,35;22,43;28,92;0,00;2,73;;;
"";;00000000001093;SABOR AMIL COM PIMENTA 1KG;15,000;238,50;15,90;195,24;0,00;0,00;43,26;18,14;22,16;0,00;2,74;;;
"";;00000000006176;BANDEJA DE MORANGO MINEIRO;15,000;177,85;11,86;0,00;0,00;0,00;177,85;100,00;0,00;0,00;2,74;;;
"";;00000000001468;VELA TOP VULCAO OURO;15,000;59,70;3,98;39,30;0,00;0,00;20,40;34,17;51,91;0,00;2,75;;;
"";;00000000006047;FARINHA BRANCA  REALEZA 1KG;15,000;44,85;2,99;0,00;0,00;0,00;44,85;100,00;0,00;0,00;2,75;;;
"";;00000000000071;COCO RALADO GROSSO KG;15,105;535,91;35,48;286,99;0,00;0,00;248,91;46,45;86,73;0,00;2,76;;;
"";;00000000000423;MARSHMALLOWS FINI CAMPING 200G;16,000;167,66;10,48;121,28;0,00;0,00;46,38;27,66;38,24;0,01;2,76;;;
"";;00000000005912;GUARANA EM PO 100G MULTIGRAOS;16,000;84,84;5,30;67,20;0,00;0,00;17,64;20,79;26,25;0,01;2,77;;;
"";;00000000006020;LUVA NITRILICA PRETA INOVEN TAM. G C/100 SEM PO;16,000;478,40;29,90;384,00;0,00;0,00;94,40;19,73;24,58;0,01;2,77;;;
"";;00000000002885;CREME DE CEBOLA MAGGI 68G COM PEDACINHOS DE CEBOLA;16,000;96,23;6,01;75,66;0,00;0,00;20,57;21,38;27,19;0,01;2,78;;;
"";;00000000001421;BASE P/ DOCE VERDE VIVO EMPORIO BOX 35MM;16,000;31,84;1,99;20,00;0,00;0,00;11,84;37,19;59,20;0,01;2,78;;;
"";;00000000000927;AGUA SANITARIA DRAGAO 2L;16,000;72,29;4,52;60,96;0,00;0,00;11,33;15,67;18,59;0,01;2,79;;;
"";;00000000005840;MISTURA PARA BOLO FINNA LUIZ FELIPE 400G;16,000;95,84;5,99;77,60;0,00;0,00;18,24;19,03;23,51;0,01;2,79;;;
"";;00000000006206;SALSICHA DEFUMADO AIR FRYER 250G;16,000;85,01;5,31;68,80;0,00;0,00;16,21;19,07;23,56;0,01;2,80;;;
"";;00000000001403;VENENO BAYGON SPRAY A�AO TOTAL 360ML;16,000;219,84;13,74;172,93;0,00;0,00;46,91;21,34;27,13;0,01;2,80;;;
"";;00000000001077;AMACIANTE DE CARNE MARIZA 1010KG;16,000;148,94;9,31;112,00;0,00;0,00;36,94;24,80;32,98;0,01;2,81;;;
"";;00000000000249;CORANTE SOFT GEL FLEX AZUL MARINHO 25G FLEX FEST;16,000;68,64;4,29;52,96;0,00;0,00;15,68;22,84;29,61;0,01;2,82;;;
"";;00000000000179;BARRA DE CHOCOLATE BRANCO TRADICIONAL HERSHEYS 82G;16,000;104,19;6,51;86,41;0,00;0,00;17,78;17,06;20,58;0,01;2,82;;;
"";;00000000001392;BASE P/ DOCE AMARELO RIO DE JANEIRO EMPORIO BOX 35MM;16,000;31,84;1,99;20,00;0,00;0,00;11,84;37,19;59,20;0,01;2,83;;;
"";;00000000001820;CAIXA DE CHOCOLATE LACTA;16,000;238,40;14,90;207,84;0,00;0,00;30,56;12,82;14,70;0,01;2,83;;;
"";;00000000001824;BRIGADEIRO AUREA 385G;16,000;174,40;10,90;132,48;0,00;0,00;41,92;24,04;31,64;0,01;2,84;;;
"";;00000000000171;GOTAS DE CHOCOLATE CHIPS AO LEITE SICAO 101KG;16,000;369,34;23,08;289,60;0,00;0,00;79,74;21,59;27,53;0,01;2,84;;;
"";;00000000005870;DESODORANTE HERBISSIMO VANILLA 55G;16,000;79,84;4,99;67,16;0,00;0,00;12,68;15,88;18,88;0,01;2,85;;;
"";;00000000003464;ALHO AMASSADO SABOR REAL 1KG;16,000;254,40;15,90;208,00;0,00;0,00;46,40;18,24;22,31;0,01;2,85;;;
"";;00000000005963;CAIXA DE CHOCOLATE ARCOR 146G;16,000;206,40;12,90;155,20;0,00;0,00;51,20;24,81;32,99;0,01;2,86;;;
"";;00000000003855;EXTRATO DE ALHO TEMPERO DA CASA 300G;16,000;47,84;2,99;29,60;0,00;0,00;18,24;38,13;61,62;0,01;2,86;;;
"";;00000000002070;GRAMPOS ACC 26/6 1000 UND;16,000;41,12;2,57;30,08;0,00;0,00;11,04;26,85;36,70;0,01;2,87;;;
"";;00000000002443;CORANTE SOFT GEL FLEX PINK 60G FLEX FEST;16,000;111,84;6,99;85,92;0,00;0,00;25,92;23,18;30,17;0,01;2,87;;;
"";;00000000002942;MONSTER ENERGY WATERMELON 473ML;16,000;143,84;8,99;120,68;0,00;0,00;23,16;16,10;19,19;0,01;2,88;;;
"";;00000000005989;ABSORVENTE SEMPRE LIVRE ADAPT L8P7 C/ABAS;16,000;57,44;3,59;41,28;0,00;0,00;16,16;28,13;39,15;0,01;2,88;;;
"";;00000000005182;SELETA DE LEGUMES  QUERO SACHE 170G;16,000;63,84;3,99;53,60;0,00;0,00;10,24;16,04;19,10;0,01;2,89;;;
"";;00000000003532;SARDINHA C/ MOLHO DE TOMATE PESCADOR 125G;16,000;87,84;5,49;70,24;0,00;0,00;17,60;20,04;25,06;0,01;2,89;;;
"";;00000000006153;DOCE CHOCOMANIA COCO VIEIRA 23G;16,000;36,64;2,29;28,64;0,00;0,00;8,00;21,83;27,93;0,01;2,90;;;
"";;00000000006076;LEITE DE COCO ADELCOCO CAIXA 500ML;16,000;119,84;7,49;96,32;0,00;0,00;23,52;19,63;24,42;0,01;2,90;;;
"";;00000000005502;CREME DENTAL COLGATE HORTELA 90G;16,000;96,23;6,01;76,96;0,00;0,00;19,27;20,02;25,04;0,01;2,91;;;
"";;00000000004312;COLA QUENTE TEKBOND FINO TRASLUCIDO;16,000;12,34;0,77;7,84;0,00;0,00;4,50;36,47;57,40;0,01;2,91;;;
"";;00000000004250;BRIGADEIRO AUREA 2KG;16,000;834,40;52,15;708,64;0,00;0,00;125,76;15,07;17,75;0,01;2,92;;;
"";;00000000001632;COLHER REFEI�AO TRANSPARENTE STRAWPLAST C/50;16,000;55,84;3,49;36,00;0,00;0,00;19,84;35,53;55,11;0,01;2,92;;;
"";;00000000000582;AVEIA INTEGRAL EM FARINHA QUAKER 165G;16,000;66,00;4,12;57,92;0,00;0,00;8,08;12,24;13,95;0,01;2,93;;;
"";;00000000004206;BOLACHA CRACKER COCKTAIL 100G;16,000;78,40;4,90;59,36;0,00;0,00;19,04;24,29;32,08;0,01;2,93;;;
"";;00000000002067;CANUDO COMUM IT�S BIO C/100 STRAWPLAST;16,000;55,84;3,49;48,00;0,00;0,00;7,84;14,04;16,33;0,01;2,94;;;
"";;00000000005285;FILTRO DE PAPEL 103 BOM JESUS C/30;17,000;84,83;4,99;65,96;0,00;0,00;18,87;22,24;28,61;0,01;2,94;;;
"";;00000000001017;MOLHO INGLES KENKO 150ML;17,000;63,80;3,75;51,00;0,00;0,00;12,80;20,06;25,10;0,01;2,95;;;
"";;00000000005028;CREME DENTAL EVEN JUA E HORTELA 70G;17,000;42,49;2,50;27,20;0,00;0,00;15,29;35,98;56,21;0,01;2,96;;;
"";;00000000001016;MOLHO INGLES TEMPERO DA CASA 150ML;17,000;43,86;2,58;29,75;0,00;0,00;14,11;32,17;47,43;0,01;2,96;;;
"";;00000000000217;PALITO BAMBU SACHE TALGE C/1000;17,000;144,33;8,49;130,66;0,00;0,00;13,67;9,47;10,46;0,01;2,97;;;
"";;00000000000422;MARSHMALLOWS TOR�AO 80G BAUNILHA FINI;17,000;101,83;5,99;82,45;0,00;0,00;19,38;19,03;23,51;0,01;2,97;;;
"";;00000000005697;MOLHO DE PIZZA QUERO SACHE 240G;17,000;50,83;2,99;37,74;0,00;0,00;13,09;25,75;34,68;0,01;2,98;;;
"";;00000000004261;BEIJINHO AUREA 2KG;17,000;873,30;51,37;800,19;0,00;0,00;73,11;8,37;9,14;0,01;2,98;;;
"";;00000000001923;LIMPADOR PERFUMADO UAU FLORES VERMELHAS 500ML;17,000;97,75;5,75;75,82;0,00;0,00;21,93;22,43;28,92;0,01;2,99;;;
"";;00000000000957;MAIONESE HEINZ 215G;17,000;202,30;11,90;164,76;0,00;0,00;37,54;18,56;22,78;0,01;2,99;;;
"";;00000000003024;GARFO REFEI�AO BRANCO REFOR�ADO PRAFESTA C/50;17,000;144,28;8,49;110,50;0,00;0,00;33,78;23,41;30,57;0,01;3,00;;;
"";;00000000006094;CANETA CIS NEXT COLORS ROXO 0.7MM;17,000;25,16;1,48;0,00;0,00;0,00;25,16;100,00;0,00;0,01;3,00;;;
"";;00000000002274;GLITTER AZUL ROYAL FLEX FEST 5G;17,000;150,62;8,86;117,47;0,00;0,00;33,15;22,01;28,22;0,01;3,01;;;
